#Parameters = {d=6.875; d_passa_faixa=11.118252561128; e=3.984381e-11; l=5; p=11; p_passa_faixa=11.773094507628; phi=0; r=300; theta=0; u=1.2566e-06; w=0.6875; w_passa_faixa=0.13385049465315; z_fss=0.2}                                  Unnamed: 1                                  Unnamed: 2
                                                                                                                                                                                        #"Frequency / GHz" SZmin(1),Zmax(1) [Real/Imaginary Part] [Re] SZmin(1),Zmax(1) [Real/Imaginary Part] [Im]
                                                                                            #-------------------------------------------------------------------------------------------------------------                                         NaN                                         NaN
                                                                                                                                                                                                    20.368                                    0.386014                                     0.64023
                                                                                                                                                                                                    20.392                                    0.391007                                    0.638343
                                                                                                                                                                                                    20.416                                    0.395993                                    0.636413
                                                                                                                                                                                                     20.44                                     0.40097                                     0.63444
                                                                                                                                                                                                    20.464                                    0.405938                                    0.632424
                                                                                                                                                                                                    20.488                                    0.410897                                    0.630364
                                                                                                                                                                                                    20.512                                    0.415847                                    0.628262
                                                                                                                                                                                                    20.536                                    0.420787                                    0.626117
                                                                                                                                                                                                     20.56                                    0.425717                                    0.623929
                                                                                                                                                                                                    20.584                                    0.430636                                    0.621698
                                                                                                                                                                                                    20.608                                    0.435544                                    0.619424
                                                                                                                                                                                                    20.632                                     0.44044                                    0.617108
                                                                                                                                                                                                    20.656                                    0.445325                                     0.61475
                                                                                                                                                                                                     20.68                                    0.450197                                    0.612348
                                                                                                                                                                                                    20.704                                    0.455057                                    0.609905
                                                                                                                                                                                                    20.728                                    0.459903                                    0.607419
                                                                                                                                                                                                    20.752                                    0.464736                                    0.604891
                                                                                                                                                                                                    20.776                                    0.469555                                    0.602321
                                                                                                                                                                                                      20.8                                     0.47436                                     0.59971
                                                                                                                                                                                                    20.824                                     0.47915                                    0.597056
                                                                                                                                                                                                    20.848                                    0.483925                                     0.59436
                                                                                                                                                                                                    20.872                                    0.488685                                    0.591623
                                                                                                                                                                                                    20.896                                    0.493429                                    0.588845
                                                                                                                                                                                                     20.92                                    0.498157                                    0.586025
                                                                                                                                                                                                    20.944                                    0.502868                                    0.583164
                                                                                                                                                                                                    20.968                                    0.507562                                    0.580261
                                                                                                                                                                                                    20.992                                    0.512239                                    0.577318
                                                                                                                                                                                                    21.016                                    0.516898                                    0.574334
                                                                                                                                                                                                     21.04                                    0.521539                                    0.571309
                                                                                                                                                                                                    21.064                                    0.526162                                    0.568244
                                                                                                                                                                                                    21.088                                    0.530766                                    0.565138
                                                                                                                                                                                                    21.112                                     0.53535                                    0.561992
                                                                                                                                                                                                    21.136                                    0.539916                                    0.558806
                                                                                                                                                                                                     21.16                                    0.544461                                     0.55558
                                                                                                                                                                                                    21.184                                    0.548986                                    0.552314
                                                                                                                                                                                                    21.208                                     0.55349                                    0.549009
                                                                                                                                                                                                    21.232                                    0.557973                                    0.545664
                                                                                                                                                                                                    21.256                                    0.562435                                     0.54228
                                                                                                                                                                                                     21.28                                    0.566876                                    0.538857
                                                                                                                                                                                                    21.304                                    0.571294                                    0.535395
                                                                                                                                                                                                    21.328                                     0.57569                                    0.531894
                                                                                                                                                                                                    21.352                                    0.580063                                    0.528354
                                                                                                                                                                                                    21.376                                    0.584413                                    0.524776
                                                                                                                                                                                                      21.4                                    0.588739                                     0.52116
                                                                                                                                                                                                    21.424                                    0.593042                                    0.517506
                                                                                                                                                                                                    21.448                                     0.59732                                    0.513814
                                                                                                                                                                                                    21.472                                    0.601575                                    0.510084
                                                                                                                                                                                                    21.496                                    0.605804                                    0.506317
                                                                                                                                                                                                     21.52                                    0.610008                                    0.502513
                                                                                                                                                                                                    21.544                                    0.614187                                    0.498671
                                                                                                                                                                                                    21.568                                     0.61834                                    0.494793
                                                                                                                                                                                                    21.592                                    0.622467                                    0.490879
                                                                                                                                                                                                    21.616                                    0.626567                                    0.486927
                                                                                                                                                                                                     21.64                                     0.63064                                     0.48294
                                                                                                                                                                                                    21.664                                    0.634687                                    0.478917
                                                                                                                                                                                                    21.688                                    0.638706                                    0.474858
                                                                                                                                                                                                    21.712                                    0.642697                                    0.470763
                                                                                                                                                                                                    21.736                                    0.646661                                    0.466633
                                                                                                                                                                                                     21.76                                    0.650596                                    0.462468
                                                                                                                                                                                                    21.784                                    0.654502                                    0.458268
                                                                                                                                                                                                    21.808                                    0.658379                                    0.454034
                                                                                                                                                                                                    21.832                                    0.662228                                    0.449765
                                                                                                                                                                                                    21.856                                    0.666046                                    0.445462
                                                                                                                                                                                                     21.88                                    0.669835                                    0.441125
                                                                                                                                                                                                    21.904                                    0.673593                                    0.436755
                                                                                                                                                                                                    21.928                                    0.677321                                    0.432351
                                                                                                                                                                                                    21.952                                    0.681019                                    0.427914
                                                                                                                                                                                                    21.976                                    0.684685                                    0.423444
                                                                                                                                                                                                        22                                     0.68832                                    0.418941
                                                                                                                                                                                                    22.024                                    0.691923                                    0.414406
                                                                                                                                                                                                    22.048                                    0.695494                                    0.409838
                                                                                                                                                                                                    22.072                                    0.699034                                    0.405239
                                                                                                                                                                                                    22.096                                     0.70254                                    0.400608
                                                                                                                                                                                                     22.12                                    0.706014                                    0.395946
                                                                                                                                                                                                    22.144                                    0.709456                                    0.391252
                                                                                                                                                                                                    22.168                                    0.712863                                    0.386528
                                                                                                                                                                                                    22.192                                    0.716237                                    0.381773
                                                                                                                                                                                                    22.216                                    0.719578                                    0.376987
                                                                                                                                                                                                     22.24                                    0.722884                                    0.372172
                                                                                                                                                                                                    22.264                                    0.726156                                    0.367327
                                                                                                                                                                                                    22.288                                    0.729394                                    0.362452
                                                                                                                                                                                                    22.312                                    0.732596                                    0.357548
                                                                                                                                                                                                    22.336                                    0.735764                                    0.352615
                                                                                                                                                                                                     22.36                                    0.738896                                    0.347653
                                                                                                                                                                                                    22.384                                    0.741992                                    0.342663
                                                                                                                                                                                                    22.408                                    0.745053                                    0.337645
                                                                                                                                                                                                    22.432                                    0.748077                                    0.332599
                                                                                                                                                                                                    22.456                                    0.751066                                    0.327526
                                                                                                                                                                                                     22.48                                    0.754017                                    0.322425
                                                                                                                                                                                                    22.504                                    0.756932                                    0.317297
                                                                                                                                                                                                    22.528                                     0.75981                                    0.312143
                                                                                                                                                                                                    22.552                                     0.76265                                    0.306962
                                                                                                                                                                                                    22.576                                    0.765453                                    0.301755
                                                                                                                                                                                                      22.6                                    0.768219                                    0.296522
                                                                                                                                                                                                    22.624                                    0.770946                                    0.291264
                                                                                                                                                                                                    22.648                                    0.773635                                     0.28598
                                                                                                                                                                                                    22.672                                    0.776286                                    0.280672
                                                                                                                                                                                                    22.696                                    0.778898                                    0.275339
                                                                                                                                                                                                     22.72                                    0.781472                                    0.269982
                                                                                                                                                                                                    22.744                                    0.784006                                      0.2646
                                                                                                                                                                                                    22.768                                    0.786501                                    0.259195
                                                                                                                                                                                                    22.792                                    0.788957                                    0.253767
                                                                                                                                                                                                    22.816                                    0.791373                                    0.248316
                                                                                                                                                                                                     22.84                                    0.793749                                    0.242842
                                                                                                                                                                                                    22.864                                    0.796085                                    0.237345
                                                                                                                                                                                                    22.888                                    0.798381                                    0.231826
                                                                                                                                                                                                    22.912                                    0.800637                                    0.226286
                                                                                                                                                                                                    22.936                                    0.802851                                    0.220724
                                                                                                                                                                                                     22.96                                    0.805025                                    0.215141
                                                                                                                                                                                                    22.984                                    0.807159                                    0.209537
                                                                                                                                                                                                    23.008                                     0.80925                                    0.203912
                                                                                                                                                                                                    23.032                                    0.811301                                    0.198267
                                                                                                                                                                                                    23.056                                     0.81331                                    0.192603
                                                                                                                                                                                                     23.08                                    0.815277                                    0.186918
                                                                                                                                                                                                    23.104                                    0.817203                                    0.181215
                                                                                                                                                                                                    23.128                                    0.819086                                    0.175493
                                                                                                                                                                                                    23.152                                    0.820927                                    0.169752
                                                                                                                                                                                                    23.176                                    0.822726                                    0.163993
                                                                                                                                                                                                      23.2                                    0.824482                                    0.158215
                                                                                                                                                                                                    23.224                                    0.826196                                    0.152421
                                                                                                                                                                                                    23.248                                    0.827867                                    0.146609
                                                                                                                                                                                                    23.272                                    0.829494                                     0.14078
                                                                                                                                                                                                    23.296                                    0.831079                                    0.134934
                                                                                                                                                                                                     23.32                                     0.83262                                    0.129072
                                                                                                                                                                                                    23.344                                    0.834118                                    0.123195
                                                                                                                                                                                                    23.368                                    0.835572                                    0.117302
                                                                                                                                                                                                    23.392                                    0.836982                                    0.111393
                                                                                                                                                                                                    23.416                                    0.838349                                     0.10547
                                                                                                                                                                                                     23.44                                    0.839671                                    0.099532
                                                                                                                                                                                                    23.464                                    0.840949                                    0.093579
                                                                                                                                                                                                    23.488                                    0.842184                                    0.087613
                                                                                                                                                                                                    23.512                                    0.843373                                    0.081634
                                                                                                                                                                                                    23.536                                    0.844518                                    0.075641
                                                                                                                                                                                                     23.56                                    0.845619                                    0.069635
                                                                                                                                                                                                    23.584                                    0.846674                                    0.063617
                                                                                                                                                                                                    23.608                                    0.847685                                    0.057586
                                                                                                                                                                                                    23.632                                    0.848651                                    0.051544
                                                                                                                                                                                                    23.656                                    0.849571                                     0.04549
                                                                                                                                                                                                     23.68                                    0.850447                                    0.039426
                                                                                                                                                                                                    23.704                                    0.851277                                     0.03335
                                                                                                                                                                                                    23.728                                    0.852061                                    0.027264
                                                                                                                                                                                                    23.752                                      0.8528                                    0.021168
                                                                                                                                                                                                    23.776                                    0.853494                                    0.015062
                                                                                                                                                                                                      23.8                                    0.854141                                    0.008947
                                                                                                                                                                                                    23.824                                    0.854743                                    0.002823
                                                                                                                                                                                                    23.848                                    0.855299                                    -0.00331
                                                                                                                                                                                                    23.872                                    0.855809                                   -0.009451
                                                                                                                                                                                                    23.896                                    0.856273                                     -0.0156
                                                                                                                                                                                                     23.92                                     0.85669                                   -0.021757
                                                                                                                                                                                                    23.944                                    0.857061                                    -0.02792
                                                                                                                                                                                                    23.968                                    0.857386                                   -0.034091
                                                                                                                                                                                                    23.992                                    0.857664                                   -0.040268
                                                                                                                                                                                                    24.016                                    0.857896                                   -0.046452
                                                                                                                                                                                                     24.04                                    0.858082                                   -0.052641
                                                                                                                                                                                                    24.064                                     0.85822                                   -0.058836
