#Parameters = {d=5.317902894795; d_passa_faixa=11.118252561128; e=6.5892246517659e-11; l=5; p=5.3716190856516; p_passa_faixa=11.773094507628; phi=0; r=100; theta=0; u=1.1425808117681e-06; w=0.74443492474945; w_passa_faixa=0.13385049465315; z_fss=0.3}                                  Unnamed: 1                                  Unnamed: 2
                                                                                                                                                                                                                                        #"Frequency / GHz" SZmin(1),Zmax(1) [Real/Imaginary Part] [Re] SZmin(1),Zmax(1) [Real/Imaginary Part] [Im]
                                                                                                                                            #-------------------------------------------------------------------------------------------------------------                                         NaN                                         NaN
                                                                                                                                                                                                                                                    14.464                                    0.027002                                    0.109396
                                                                                                                                                                                                                                                    14.488                                    0.027589                                    0.108886
                                                                                                                                                                                                                                                    14.512                                     0.02817                                    0.108375
                                                                                                                                                                                                                                                    14.536                                    0.028747                                    0.107862
                                                                                                                                                                                                                                                     14.56                                    0.029318                                    0.107348
                                                                                                                                                                                                                                                    14.584                                    0.029885                                    0.106831
                                                                                                                                                                                                                                                    14.608                                    0.030447                                    0.106314
                                                                                                                                                                                                                                                    14.632                                    0.031003                                    0.105794
                                                                                                                                                                                                                                                    14.656                                    0.031555                                    0.105273
                                                                                                                                                                                                                                                     14.68                                    0.032101                                    0.104751
                                                                                                                                                                                                                                                    14.704                                    0.032643                                    0.104226
                                                                                                                                                                                                                                                    14.728                                    0.033179                                    0.103701
                                                                                                                                                                                                                                                    14.752                                    0.033711                                    0.103174
                                                                                                                                                                                                                                                    14.776                                    0.034238                                    0.102645
                                                                                                                                                                                                                                                      14.8                                    0.034759                                    0.102116
                                                                                                                                                                                                                                                    14.824                                    0.035276                                    0.101584
                                                                                                                                                                                                                                                    14.848                                    0.035788                                    0.101052
                                                                                                                                                                                                                                                    14.872                                    0.036295                                    0.100518
                                                                                                                                                                                                                                                    14.896                                    0.036797                                    0.099982
                                                                                                                                                                                                                                                     14.92                                    0.037294                                    0.099446
                                                                                                                                                                                                                                                    14.944                                    0.037786                                    0.098908
                                                                                                                                                                                                                                                    14.968                                    0.038273                                    0.098368
                                                                                                                                                                                                                                                    14.992                                    0.038755                                    0.097828
                                                                                                                                                                                                                                                    15.016                                    0.039233                                    0.097286
                                                                                                                                                                                                                                                     15.04                                    0.039705                                    0.096743
                                                                                                                                                                                                                                                    15.064                                    0.040173                                    0.096199
                                                                                                                                                                                                                                                    15.088                                    0.040635                                    0.095654
                                                                                                                                                                                                                                                    15.112                                    0.041093                                    0.095108
                                                                                                                                                                                                                                                    15.136                                    0.041546                                    0.094561
                                                                                                                                                                                                                                                     15.16                                    0.041994                                    0.094012
                                                                                                                                                                                                                                                    15.184                                    0.042438                                    0.093463
                                                                                                                                                                                                                                                    15.208                                    0.042876                                    0.092912
                                                                                                                                                                                                                                                    15.232                                    0.043309                                    0.092361
                                                                                                                                                                                                                                                    15.256                                    0.043738                                    0.091808
                                                                                                                                                                                                                                                     15.28                                    0.044162                                    0.091254
                                                                                                                                                                                                                                                    15.304                                    0.044581                                      0.0907
                                                                                                                                                                                                                                                    15.328                                    0.044995                                    0.090145
                                                                                                                                                                                                                                                    15.352                                    0.045405                                    0.089588
                                                                                                                                                                                                                                                    15.376                                    0.045809                                    0.089031
                                                                                                                                                                                                                                                      15.4                                    0.046209                                    0.088473
                                                                                                                                                                                                                                                    15.424                                    0.046604                                    0.087914
                                                                                                                                                                                                                                                    15.448                                    0.046994                                    0.087355
                                                                                                                                                                                                                                                    15.472                                    0.047379                                    0.086794
                                                                                                                                                                                                                                                    15.496                                     0.04776                                    0.086233
                                                                                                                                                                                                                                                     15.52                                    0.048135                                    0.085671
                                                                                                                                                                                                                                                    15.544                                    0.048506                                    0.085108
                                                                                                                                                                                                                                                    15.568                                    0.048872                                    0.084545
                                                                                                                                                                                                                                                    15.592                                    0.049234                                    0.083981
                                                                                                                                                                                                                                                    15.616                                     0.04959                                    0.083416
                                                                                                                                                                                                                                                     15.64                                    0.049942                                    0.082851
                                                                                                                                                                                                                                                    15.664                                    0.050289                                    0.082285
                                                                                                                                                                                                                                                    15.688                                    0.050631                                    0.081718
                                                                                                                                                                                                                                                    15.712                                    0.050969                                    0.081151
                                                                                                                                                                                                                                                    15.736                                    0.051301                                    0.080584
                                                                                                                                                                                                                                                     15.76                                    0.051629                                    0.080015
                                                                                                                                                                                                                                                    15.784                                    0.051952                                    0.079447
                                                                                                                                                                                                                                                    15.808                                    0.052271                                    0.078878
                                                                                                                                                                                                                                                    15.832                                    0.052584                                    0.078308
                                                                                                                                                                                                                                                    15.856                                    0.052893                                    0.077738
                                                                                                                                                                                                                                                     15.88                                    0.053197                                    0.077167
                                                                                                                                                                                                                                                    15.904                                    0.053497                                    0.076596
                                                                                                                                                                                                                                                    15.928                                    0.053791                                    0.076025
                                                                                                                                                                                                                                                    15.952                                    0.054081                                    0.075453
                                                                                                                                                                                                                                                    15.976                                    0.054366                                    0.074882
                                                                                                                                                                                                                                                        16                                    0.054646                                    0.074309
                                                                                                                                                                                                                                                    16.024                                    0.054922                                    0.073737
                                                                                                                                                                                                                                                    16.048                                    0.055193                                    0.073164
                                                                                                                                                                                                                                                    16.072                                    0.055459                                    0.072591
                                                                                                                                                                                                                                                    16.096                                     0.05572                                    0.072017
                                                                                                                                                                                                                                                     16.12                                    0.055977                                    0.071444
                                                                                                                                                                                                                                                    16.144                                    0.056229                                     0.07087
                                                                                                                                                                                                                                                    16.168                                    0.056476                                    0.070296
                                                                                                                                                                                                                                                    16.192                                    0.056718                                    0.069722
                                                                                                                                                                                                                                                    16.216                                    0.056956                                    0.069148
                                                                                                                                                                                                                                                     16.24                                    0.057189                                    0.068574
                                                                                                                                                                                                                                                    16.264                                    0.057417                                       0.068
                                                                                                                                                                                                                                                    16.288                                     0.05764                                    0.067425
                                                                                                                                                                                                                                                    16.312                                    0.057859                                    0.066851
                                                                                                                                                                                                                                                    16.336                                    0.058073                                    0.066277
                                                                                                                                                                                                                                                     16.36                                    0.058282                                    0.065702
                                                                                                                                                                                                                                                    16.384                                    0.058486                                    0.065128
                                                                                                                                                                                                                                                    16.408                                    0.058686                                    0.064554
                                                                                                                                                                                                                                                    16.432                                    0.058881                                    0.063979
                                                                                                                                                                                                                                                    16.456                                    0.059071                                    0.063405
                                                                                                                                                                                                                                                     16.48                                    0.059256                                    0.062831
                                                                                                                                                                                                                                                    16.504                                    0.059437                                    0.062257
                                                                                                                                                                                                                                                    16.528                                    0.059613                                    0.061684
                                                                                                                                                                                                                                                    16.552                                    0.059784                                     0.06111
                                                                                                                                                                                                                                                    16.576                                     0.05995                                    0.060537
                                                                                                                                                                                                                                                      16.6                                    0.060111                                    0.059964
                                                                                                                                                                                                                                                    16.624                                    0.060268                                    0.059391
                                                                                                                                                                                                                                                    16.648                                     0.06042                                    0.058818
                                                                                                                                                                                                                                                    16.672                                    0.060567                                    0.058246
                                                                                                                                                                                                                                                    16.696                                    0.060709                                    0.057674
                                                                                                                                                                                                                                                     16.72                                    0.060846                                    0.057102
                                                                                                                                                                                                                                                    16.744                                    0.060979                                    0.056531
                                                                                                                                                                                                                                                    16.768                                    0.061107                                     0.05596
                                                                                                                                                                                                                                                    16.792                                     0.06123                                    0.055389
                                                                                                                                                                                                                                                    16.816                                    0.061348                                    0.054819
                                                                                                                                                                                                                                                     16.84                                    0.061461                                     0.05425
                                                                                                                                                                                                                                                    16.864                                     0.06157                                     0.05368
                                                                                                                                                                                                                                                    16.888                                    0.061673                                    0.053112
                                                                                                                                                                                                                                                    16.912                                    0.061772                                    0.052543
                                                                                                                                                                                                                                                    16.936                                    0.061866                                    0.051976
                                                                                                                                                                                                                                                     16.96                                    0.061955                                    0.051409
                                                                                                                                                                                                                                                    16.984                                    0.062039                                    0.050842
                                                                                                                                                                                                                                                    17.008                                    0.062118                                    0.050276
                                                                                                                                                                                                                                                    17.032                                    0.062192                                    0.049711
                                                                                                                                                                                                                                                    17.056                                    0.062261                                    0.049146
                                                                                                                                                                                                                                                     17.08                                    0.062325                                    0.048582
                                                                                                                                                                                                                                                    17.104                                    0.062385                                    0.048019
                                                                                                                                                                                                                                                    17.128                                    0.062439                                    0.047456
                                                                                                                                                                                                                                                    17.152                                    0.062489                                    0.046894
                                                                                                                                                                                                                                                    17.176                                    0.062533                                    0.046333
                                                                                                                                                                                                                                                      17.2                                    0.062572                                    0.045773
                                                                                                                                                                                                                                                    17.224                                    0.062607                                    0.045213
                                                                                                                                                                                                                                                    17.248                                    0.062636                                    0.044655
                                                                                                                                                                                                                                                    17.272                                     0.06266                                    0.044097
                                                                                                                                                                                                                                                    17.296                                    0.062679                                     0.04354
                                                                                                                                                                                                                                                     17.32                                    0.062693                                    0.042984
                                                                                                                                                                                                                                                    17.344                                    0.062702                                    0.042429
                                                                                                                                                                                                                                                    17.368                                    0.062706                                    0.041875
                                                                                                                                                                                                                                                    17.392                                    0.062705                                    0.041322
                                                                                                                                                                                                                                                    17.416                                    0.062698                                    0.040769
                                                                                                                                                                                                                                                     17.44                                    0.062687                                    0.040218
                                                                                                                                                                                                                                                    17.464                                     0.06267                                    0.039668
                                                                                                                                                                                                                                                    17.488                                    0.062647                                    0.039119
                                                                                                                                                                                                                                                    17.512                                     0.06262                                    0.038571
                                                                                                                                                                                                                                                    17.536                                    0.062587                                    0.038025
                                                                                                                                                                                                                                                     17.56                                    0.062549                                    0.037479
                                                                                                                                                                                                                                                    17.584                                    0.062506                                    0.036935
                                                                                                                                                                                                                                                    17.608                                    0.062457                                    0.036391
                                                                                                                                                                                                                                                    17.632                                    0.062403                                    0.035849
