#Parameters = {d=5.317902894795; d_passa_faixa=11.118252561128; e=9.296889e-12; l=5; p=5.3716190856516; p_passa_faixa=11.773094507628; phi=0; r=100; theta=0; u=1.1425808117681e-06; w=0.74443492474945; w_passa_faixa=0.13385049465315; z_fss=0.3}                                                  Unnamed: 1                                                  Unnamed: 2
                                                                                                                                                                                                                                 #"Frequency / GHz" SZmin(1),Zmax(1) (e=9.29689e-12) [Real/Imaginary Part] [Re] SZmin(1),Zmax(1) (e=9.29689e-12) [Real/Imaginary Part] [Im]
                                                                                                     #---------------------------------------------------------------------------------------------------------------------------------------------                                                         NaN                                                         NaN
                                                                                                                                                                                                                                             12.136                                                   -0.790473                                                    0.295368
                                                                                                                                                                                                                                              12.16                                                   -0.788029                                                    0.300482
                                                                                                                                                                                                                                             12.184                                                   -0.785552                                                    0.305576
                                                                                                                                                                                                                                             12.208                                                   -0.783042                                                    0.310649
                                                                                                                                                                                                                                             12.232                                                     -0.7805                                                    0.315702
                                                                                                                                                                                                                                             12.256                                                   -0.777925                                                    0.320733
                                                                                                                                                                                                                                              12.28                                                   -0.775319                                                    0.325744
                                                                                                                                                                                                                                             12.304                                                    -0.77268                                                    0.330733
                                                                                                                                                                                                                                             12.328                                                    -0.77001                                                      0.3357
                                                                                                                                                                                                                                             12.352                                                   -0.767307                                                    0.340646
                                                                                                                                                                                                                                             12.376                                                   -0.764574                                                     0.34557
                                                                                                                                                                                                                                               12.4                                                   -0.761809                                                    0.350471
                                                                                                                                                                                                                                             12.424                                                   -0.759013                                                    0.355351
                                                                                                                                                                                                                                             12.448                                                   -0.756186                                                    0.360207
                                                                                                                                                                                                                                             12.472                                                   -0.753329                                                    0.365042
                                                                                                                                                                                                                                             12.496                                                   -0.750441                                                    0.369853
                                                                                                                                                                                                                                              12.52                                                   -0.747522                                                    0.374641
                                                                                                                                                                                                                                             12.544                                                   -0.744574                                                    0.379406
                                                                                                                                                                                                                                             12.568                                                   -0.741595                                                    0.384147
                                                                                                                                                                                                                                             12.592                                                   -0.738587                                                    0.388865
                                                                                                                                                                                                                                             12.616                                                   -0.735549                                                    0.393559
                                                                                                                                                                                                                                              12.64                                                   -0.732482                                                    0.398229
                                                                                                                                                                                                                                             12.664                                                   -0.729385                                                    0.402875
                                                                                                                                                                                                                                             12.688                                                    -0.72626                                                    0.407496
                                                                                                                                                                                                                                             12.712                                                   -0.723105                                                    0.412093
                                                                                                                                                                                                                                             12.736                                                   -0.719922                                                    0.416665
                                                                                                                                                                                                                                              12.76                                                   -0.716711                                                    0.421212
                                                                                                                                                                                                                                             12.784                                                   -0.713471                                                    0.425734
                                                                                                                                                                                                                                             12.808                                                   -0.710204                                                    0.430231
                                                                                                                                                                                                                                             12.832                                                   -0.706908                                                    0.434703
                                                                                                                                                                                                                                             12.856                                                   -0.703585                                                    0.439149
                                                                                                                                                                                                                                              12.88                                                   -0.700234                                                    0.443569
                                                                                                                                                                                                                                             12.904                                                   -0.696856                                                    0.447964
                                                                                                                                                                                                                                             12.928                                                   -0.693451                                                    0.452332
                                                                                                                                                                                                                                             12.952                                                    -0.69002                                                    0.456675
                                                                                                                                                                                                                                             12.976                                                   -0.686561                                                     0.46099
                                                                                                                                                                                                                                                 13                                                   -0.683076                                                     0.46528
                                                                                                                                                                                                                                             13.024                                                   -0.679565                                                    0.469543
                                                                                                                                                                                                                                             13.048                                                   -0.676028                                                    0.473778
                                                                                                                                                                                                                                             13.072                                                   -0.672465                                                    0.477987
                                                                                                                                                                                                                                             13.096                                                   -0.668877                                                    0.482169
                                                                                                                                                                                                                                              13.12                                                   -0.665263                                                    0.486324
                                                                                                                                                                                                                                             13.144                                                   -0.661624                                                    0.490451
                                                                                                                                                                                                                                             13.168                                                   -0.657959                                                     0.49455
                                                                                                                                                                                                                                             13.192                                                   -0.654271                                                    0.498622
                                                                                                                                                                                                                                             13.216                                                   -0.650557                                                    0.502666
                                                                                                                                                                                                                                              13.24                                                   -0.646819                                                    0.506682
                                                                                                                                                                                                                                             13.264                                                   -0.643058                                                     0.51067
                                                                                                                                                                                                                                             13.288                                                   -0.639272                                                     0.51463
                                                                                                                                                                                                                                             13.312                                                   -0.635462                                                    0.518561
                                                                                                                                                                                                                                             13.336                                                   -0.631629                                                    0.522464
                                                                                                                                                                                                                                              13.36                                                   -0.627773                                                    0.526338
                                                                                                                                                                                                                                             13.384                                                   -0.623894                                                    0.530183
                                                                                                                                                                                                                                             13.408                                                   -0.619991                                                    0.533999
                                                                                                                                                                                                                                             13.432                                                   -0.616067                                                    0.537787
                                                                                                                                                                                                                                             13.456                                                   -0.612119                                                    0.541545
                                                                                                                                                                                                                                              13.48                                                    -0.60815                                                    0.545274
                                                                                                                                                                                                                                             13.504                                                   -0.604159                                                    0.548973
                                                                                                                                                                                                                                             13.528                                                   -0.600146                                                    0.552643
                                                                                                                                                                                                                                             13.552                                                   -0.596111                                                    0.556283
                                                                                                                                                                                                                                             13.576                                                   -0.592055                                                    0.559894
                                                                                                                                                                                                                                               13.6                                                   -0.587978                                                    0.563474
                                                                                                                                                                                                                                             13.624                                                    -0.58388                                                    0.567025
                                                                                                                                                                                                                                             13.648                                                   -0.579761                                                    0.570545
                                                                                                                                                                                                                                             13.672                                                   -0.575622                                                    0.574035
                                                                                                                                                                                                                                             13.696                                                   -0.571463                                                    0.577495
                                                                                                                                                                                                                                              13.72                                                   -0.567284                                                    0.580924
                                                                                                                                                                                                                                             13.744                                                   -0.563085                                                    0.584323
                                                                                                                                                                                                                                             13.768                                                   -0.558867                                                    0.587691
                                                                                                                                                                                                                                             13.792                                                   -0.554629                                                    0.591029
                                                                                                                                                                                                                                             13.816                                                   -0.550372                                                    0.594335
                                                                                                                                                                                                                                              13.84                                                   -0.546097                                                    0.597611
                                                                                                                                                                                                                                             13.864                                                   -0.541803                                                    0.600855
                                                                                                                                                                                                                                             13.888                                                    -0.53749                                                    0.604069
                                                                                                                                                                                                                                             13.912                                                   -0.533159                                                    0.607251
                                                                                                                                                                                                                                             13.936                                                   -0.528811                                                    0.610402
                                                                                                                                                                                                                                              13.96                                                   -0.524444                                                    0.613521
                                                                                                                                                                                                                                             13.984                                                    -0.52006                                                    0.616609
                                                                                                                                                                                                                                             14.008                                                   -0.515659                                                    0.619665
                                                                                                                                                                                                                                             14.032                                                   -0.511241                                                     0.62269
                                                                                                                                                                                                                                             14.056                                                   -0.506806                                                    0.625682
                                                                                                                                                                                                                                              14.08                                                   -0.502354                                                    0.628643
                                                                                                                                                                                                                                             14.104                                                   -0.497886                                                    0.631572
                                                                                                                                                                                                                                             14.128                                                   -0.493403                                                    0.634469
                                                                                                                                                                                                                                             14.152                                                   -0.488903                                                    0.637334
                                                                                                                                                                                                                                             14.176                                                   -0.484387                                                    0.640166
                                                                                                                                                                                                                                               14.2                                                   -0.479856                                                    0.642967
                                                                                                                                                                                                                                             14.224                                                    -0.47531                                                    0.645735
                                                                                                                                                                                                                                             14.248                                                   -0.470749                                                    0.648471
                                                                                                                                                                                                                                             14.272                                                   -0.466173                                                    0.651174
                                                                                                                                                                                                                                             14.296                                                   -0.461583                                                    0.653844
                                                                                                                                                                                                                                              14.32                                                   -0.456979                                                    0.656482
                                                                                                                                                                                                                                             14.344                                                    -0.45236                                                    0.659088
                                                                                                                                                                                                                                             14.368                                                   -0.447728                                                    0.661661
                                                                                                                                                                                                                                             14.392                                                   -0.443082                                                      0.6642
                                                                                                                                                                                                                                             14.416                                                   -0.438423                                                    0.666708
                                                                                                                                                                                                                                              14.44                                                   -0.433751                                                    0.669182
                                                                                                                                                                                                                                             14.464                                                   -0.429065                                                    0.671623
                                                                                                                                                                                                                                             14.488                                                   -0.424368                                                    0.674031
                                                                                                                                                                                                                                             14.512                                                   -0.419658                                                    0.676406
                                                                                                                                                                                                                                             14.536                                                   -0.414935                                                    0.678748
                                                                                                                                                                                                                                              14.56                                                   -0.410201                                                    0.681057
                                                                                                                                                                                                                                             14.584                                                   -0.405455                                                    0.683332
                                                                                                                                                                                                                                             14.608                                                   -0.400698                                                    0.685575
                                                                                                                                                                                                                                             14.632                                                   -0.395929                                                    0.687784
                                                                                                                                                                                                                                             14.656                                                   -0.391149                                                    0.689959
                                                                                                                                                                                                                                              14.68                                                   -0.386359                                                    0.692102
                                                                                                                                                                                                                                             14.704                                                   -0.381558                                                     0.69421
                                                                                                                                                                                                                                             14.728                                                   -0.376747                                                    0.696286
                                                                                                                                                                                                                                             14.752                                                   -0.371926                                                    0.698328
                                                                                                                                                                                                                                             14.776                                                   -0.367095                                                    0.700336
                                                                                                                                                                                                                                               14.8                                                   -0.362254                                                    0.702311
                                                                                                                                                                                                                                             14.824                                                   -0.357404                                                    0.704252
                                                                                                                                                                                                                                             14.848                                                   -0.352545                                                    0.706159
                                                                                                                                                                                                                                             14.872                                                   -0.347677                                                    0.708033
                                                                                                                                                                                                                                             14.896                                                     -0.3428                                                    0.709873
                                                                                                                                                                                                                                              14.92                                                   -0.337915                                                    0.711679
                                                                                                                                                                                                                                             14.944                                                   -0.333022                                                    0.713452
                                                                                                                                                                                                                                             14.968                                                    -0.32812                                                    0.715191
                                                                                                                                                                                                                                             14.992                                                   -0.323211                                                    0.716896
                                                                                                                                                                                                                                             15.016                                                   -0.318295                                                    0.718567
                                                                                                                                                                                                                                              15.04                                                   -0.313371                                                    0.720204
                                                                                                                                                                                                                                             15.064                                                    -0.30844                                                    0.721808
                                                                                                                                                                                                                                             15.088                                                   -0.303502                                                    0.723377
