#Parameters = {d=6.875; d_passa_faixa=11.118252561128; e=3.984381e-11; l=5; p=11; p_passa_faixa=11.773094507628; phi=0; r=300; theta=0; u=1.2566e-06; w=0.6875; w_passa_faixa=0.13385049465315; z_fss=0.2}                                  Unnamed: 1                                  Unnamed: 2
                                                                                                                                                                                        #"Frequency / GHz" SZmax(1),Zmax(1) [Real/Imaginary Part] [Re] SZmax(1),Zmax(1) [Real/Imaginary Part] [Im]
                                                                                            #-------------------------------------------------------------------------------------------------------------                                         NaN                                         NaN
                                                                                                                                                                                                    20.632                                   -0.370229                                    0.049413
                                                                                                                                                                                                    20.656                                   -0.369066                                    0.052413
                                                                                                                                                                                                     20.68                                    -0.36788                                    0.055396
                                                                                                                                                                                                    20.704                                   -0.366671                                     0.05836
                                                                                                                                                                                                    20.728                                    -0.36544                                    0.061306
                                                                                                                                                                                                    20.752                                   -0.364185                                    0.064234
                                                                                                                                                                                                    20.776                                   -0.362909                                    0.067143
                                                                                                                                                                                                      20.8                                   -0.361611                                    0.070033
                                                                                                                                                                                                    20.824                                   -0.360291                                    0.072904
                                                                                                                                                                                                    20.848                                   -0.358949                                    0.075756
                                                                                                                                                                                                    20.872                                   -0.357586                                    0.078589
                                                                                                                                                                                                    20.896                                   -0.356202                                    0.081403
                                                                                                                                                                                                     20.92                                   -0.354797                                    0.084197
                                                                                                                                                                                                    20.944                                   -0.353372                                    0.086972
                                                                                                                                                                                                    20.968                                   -0.351927                                    0.089728
                                                                                                                                                                                                    20.992                                   -0.350461                                    0.092463
                                                                                                                                                                                                    21.016                                   -0.348975                                    0.095179
                                                                                                                                                                                                     21.04                                    -0.34747                                    0.097875
                                                                                                                                                                                                    21.064                                   -0.345946                                    0.100551
                                                                                                                                                                                                    21.088                                   -0.344402                                    0.103206
                                                                                                                                                                                                    21.112                                   -0.342839                                    0.105841
                                                                                                                                                                                                    21.136                                   -0.341258                                    0.108456
                                                                                                                                                                                                     21.16                                   -0.339659                                    0.111051
                                                                                                                                                                                                    21.184                                   -0.338041                                    0.113625
                                                                                                                                                                                                    21.208                                   -0.336405                                    0.116178
                                                                                                                                                                                                    21.232                                   -0.334751                                    0.118711
                                                                                                                                                                                                    21.256                                    -0.33308                                    0.121223
                                                                                                                                                                                                     21.28                                   -0.331392                                    0.123713
                                                                                                                                                                                                    21.304                                   -0.329687                                    0.126183
                                                                                                                                                                                                    21.328                                   -0.327965                                    0.128632
                                                                                                                                                                                                    21.352                                   -0.326226                                     0.13106
                                                                                                                                                                                                    21.376                                   -0.324471                                    0.133466
                                                                                                                                                                                                      21.4                                     -0.3227                                    0.135851
                                                                                                                                                                                                    21.424                                   -0.320913                                    0.138215
                                                                                                                                                                                                    21.448                                    -0.31911                                    0.140557
                                                                                                                                                                                                    21.472                                   -0.317292                                    0.142878
                                                                                                                                                                                                    21.496                                   -0.315459                                    0.145178
                                                                                                                                                                                                     21.52                                   -0.313611                                    0.147455
                                                                                                                                                                                                    21.544                                   -0.311748                                    0.149711
                                                                                                                                                                                                    21.568                                   -0.309871                                    0.151945
                                                                                                                                                                                                    21.592                                   -0.307979                                    0.154158
                                                                                                                                                                                                    21.616                                   -0.306074                                    0.156348
                                                                                                                                                                                                     21.64                                   -0.304154                                    0.158517
                                                                                                                                                                                                    21.664                                   -0.302221                                    0.160663
                                                                                                                                                                                                    21.688                                   -0.300275                                    0.162788
                                                                                                                                                                                                    21.712                                   -0.298316                                     0.16489
                                                                                                                                                                                                    21.736                                   -0.296344                                    0.166971
                                                                                                                                                                                                     21.76                                   -0.294359                                    0.169029
                                                                                                                                                                                                    21.784                                   -0.292361                                    0.171065
                                                                                                                                                                                                    21.808                                   -0.290352                                    0.173078
                                                                                                                                                                                                    21.832                                    -0.28833                                     0.17507
                                                                                                                                                                                                    21.856                                   -0.286297                                    0.177039
                                                                                                                                                                                                     21.88                                   -0.284252                                    0.178986
                                                                                                                                                                                                    21.904                                   -0.282196                                     0.18091
                                                                                                                                                                                                    21.928                                   -0.280129                                    0.182812
                                                                                                                                                                                                    21.952                                   -0.278051                                    0.184691
                                                                                                                                                                                                    21.976                                   -0.275962                                    0.186548
                                                                                                                                                                                                        22                                   -0.273863                                    0.188383
                                                                                                                                                                                                    22.024                                   -0.271754                                    0.190195
                                                                                                                                                                                                    22.048                                   -0.269635                                    0.191984
                                                                                                                                                                                                    22.072                                   -0.267506                                    0.193751
                                                                                                                                                                                                    22.096                                   -0.265367                                    0.195496
                                                                                                                                                                                                     22.12                                   -0.263219                                    0.197217
                                                                                                                                                                                                    22.144                                   -0.261062                                    0.198916
                                                                                                                                                                                                    22.168                                   -0.258896                                    0.200593
                                                                                                                                                                                                    22.192                                   -0.256722                                    0.202246
                                                                                                                                                                                                    22.216                                   -0.254539                                    0.203878
                                                                                                                                                                                                     22.24                                   -0.252347                                    0.205486
                                                                                                                                                                                                    22.264                                   -0.250148                                    0.207072
                                                                                                                                                                                                    22.288                                   -0.247941                                    0.208635
                                                                                                                                                                                                    22.312                                   -0.245726                                    0.210175
                                                                                                                                                                                                    22.336                                   -0.243504                                    0.211693
                                                                                                                                                                                                     22.36                                   -0.241275                                    0.213188
                                                                                                                                                                                                    22.384                                   -0.239038                                     0.21466
                                                                                                                                                                                                    22.408                                   -0.236795                                     0.21611
                                                                                                                                                                                                    22.432                                   -0.234546                                    0.217537
                                                                                                                                                                                                    22.456                                    -0.23229                                    0.218941
                                                                                                                                                                                                     22.48                                   -0.230028                                    0.220323
                                                                                                                                                                                                    22.504                                    -0.22776                                    0.221682
                                                                                                                                                                                                    22.528                                   -0.225486                                    0.223018
                                                                                                                                                                                                    22.552                                   -0.223207                                    0.224332
                                                                                                                                                                                                    22.576                                   -0.220923                                    0.225623
                                                                                                                                                                                                      22.6                                   -0.218633                                    0.226892
                                                                                                                                                                                                    22.624                                   -0.216339                                    0.228138
                                                                                                                                                                                                    22.648                                   -0.214039                                    0.229361
                                                                                                                                                                                                    22.672                                   -0.211736                                    0.230562
                                                                                                                                                                                                    22.696                                   -0.209428                                     0.23174
                                                                                                                                                                                                     22.72                                   -0.207116                                    0.232896
                                                                                                                                                                                                    22.744                                     -0.2048                                    0.234029
                                                                                                                                                                                                    22.768                                    -0.20248                                     0.23514
                                                                                                                                                                                                    22.792                                   -0.200157                                    0.236229
                                                                                                                                                                                                    22.816                                   -0.197831                                    0.237295
                                                                                                                                                                                                     22.84                                   -0.195502                                    0.238338
                                                                                                                                                                                                    22.864                                   -0.193169                                     0.23936
                                                                                                                                                                                                    22.888                                   -0.190834                                    0.240359
                                                                                                                                                                                                    22.912                                   -0.188497                                    0.241335
                                                                                                                                                                                                    22.936                                   -0.186157                                     0.24229
                                                                                                                                                                                                     22.96                                   -0.183815                                    0.243222
                                                                                                                                                                                                    22.984                                   -0.181472                                    0.244132
                                                                                                                                                                                                    23.008                                   -0.179126                                     0.24502
                                                                                                                                                                                                    23.032                                   -0.176779                                    0.245886
                                                                                                                                                                                                    23.056                                   -0.174431                                     0.24673
                                                                                                                                                                                                     23.08                                   -0.172081                                    0.247552
                                                                                                                                                                                                    23.104                                   -0.169731                                    0.248352
                                                                                                                                                                                                    23.128                                    -0.16738                                     0.24913
                                                                                                                                                                                                    23.152                                   -0.165028                                    0.249886
                                                                                                                                                                                                    23.176                                   -0.162676                                     0.25062
                                                                                                                                                                                                      23.2                                   -0.160323                                    0.251333
                                                                                                                                                                                                    23.224                                   -0.157971                                    0.252024
                                                                                                                                                                                                    23.248                                   -0.155619                                    0.252693
                                                                                                                                                                                                    23.272                                   -0.153267                                     0.25334
                                                                                                                                                                                                    23.296                                   -0.150916                                    0.253966
                                                                                                                                                                                                     23.32                                   -0.148565                                    0.254571
                                                                                                                                                                                                    23.344                                   -0.146216                                    0.255154
                                                                                                                                                                                                    23.368                                   -0.143867                                    0.255716
                                                                                                                                                                                                    23.392                                    -0.14152                                    0.256256
                                                                                                                                                                                                    23.416                                   -0.139174                                    0.256775
                                                                                                                                                                                                     23.44                                    -0.13683                                    0.257273
                                                                                                                                                                                                    23.464                                   -0.134488                                     0.25775
                                                                                                                                                                                                    23.488                                   -0.132147                                    0.258206
                                                                                                                                                                                                    23.512                                   -0.129809                                    0.258641
                                                                                                                                                                                                    23.536                                   -0.127473                                    0.259055
                                                                                                                                                                                                     23.56                                    -0.12514                                    0.259448
                                                                                                                                                                                                    23.584                                   -0.122809                                     0.25982
                                                                                                                                                                                                    23.608                                   -0.120481                                    0.260172
                                                                                                                                                                                                    23.632                                   -0.118156                                    0.260503
                                                                                                                                                                                                    23.656                                   -0.115835                                    0.260813
                                                                                                                                                                                                     23.68                                   -0.113517                                    0.261103
                                                                                                                                                                                                    23.704                                   -0.111202                                    0.261372
                                                                                                                                                                                                    23.728                                   -0.108891                                    0.261622
                                                                                                                                                                                                    23.752                                   -0.106584                                     0.26185
                                                                                                                                                                                                    23.776                                   -0.104281                                    0.262059
                                                                                                                                                                                                      23.8                                   -0.101982                                    0.262248
                                                                                                                                                                                                    23.824                                   -0.099688                                    0.262416
                                                                                                                                                                                                    23.848                                   -0.097398                                    0.262565
                                                                                                                                                                                                    23.872                                   -0.095113                                    0.262694
                                                                                                                                                                                                    23.896                                   -0.092832                                    0.262803
                                                                                                                                                                                                     23.92                                   -0.090557                                    0.262892
                                                                                                                                                                                                    23.944                                   -0.088287                                    0.262962
                                                                                                                                                                                                    23.968                                   -0.086022                                    0.263013
                                                                                                                                                                                                    23.992                                   -0.083763                                    0.263044
                                                                                                                                                                                                    24.016                                    -0.08151                                    0.263055
                                                                                                                                                                                                     24.04                                   -0.079262                                    0.263048
                                                                                                                                                                                                    24.064                                    -0.07702                                    0.263021
                                                                                                                                                                                                    24.088                                   -0.074785                                    0.262976
                                                                                                                                                                                                    24.112                                   -0.072555                                    0.262911
                                                                                                                                                                                                    24.136                                   -0.070332                                    0.262828
                                                                                                                                                                                                     24.16                                   -0.068116                                    0.262726
                                                                                                                                                                                                    24.184                                   -0.065907                                    0.262605
                                                                                                                                                                                                    24.208                                   -0.063704                                    0.262466
                                                                                                                                                                                                    24.232                                   -0.061508                                    0.262308
                                                                                                                                                                                                    24.256                                    -0.05932                                    0.262132
                                                                                                                                                                                                     24.28                                   -0.057139                                    0.261938
                                                                                                                                                                                                    24.304                                   -0.054965                                    0.261726
                                                                                                                                                                                                    24.328                                   -0.052799                                    0.261495
