#Parameters = {d=5.317902894795; d_passa_faixa=11.118252561128; e=9.296889e-12; l=5; p=5.3716190856516; p_passa_faixa=11.773094507628; phi=0; r=100; theta=0; u=1.1425808117681e-06; w=0.74443492474945; w_passa_faixa=0.13385049465315; z_fss=0.3}                                                  Unnamed: 1                                                  Unnamed: 2
                                                                                                                                                                                                                                 #"Frequency / GHz" SZmax(1),Zmax(1) (e=9.29689e-12) [Real/Imaginary Part] [Re] SZmax(1),Zmax(1) (e=9.29689e-12) [Real/Imaginary Part] [Im]
                                                                                                     #---------------------------------------------------------------------------------------------------------------------------------------------                                                         NaN                                                         NaN
                                                                                                                                                                                                                                             14.128                                                   -0.469678                                                   -0.365224
                                                                                                                                                                                                                                             14.152                                                     -0.4726                                                   -0.362508
                                                                                                                                                                                                                                             14.176                                                   -0.475506                                                   -0.359768
                                                                                                                                                                                                                                               14.2                                                   -0.478394                                                   -0.357006
                                                                                                                                                                                                                                             14.224                                                   -0.481266                                                   -0.354221
                                                                                                                                                                                                                                             14.248                                                    -0.48412                                                   -0.351414
                                                                                                                                                                                                                                             14.272                                                   -0.486957                                                   -0.348584
                                                                                                                                                                                                                                             14.296                                                   -0.489776                                                   -0.345732
                                                                                                                                                                                                                                              14.32                                                   -0.492577                                                   -0.342858
                                                                                                                                                                                                                                             14.344                                                   -0.495361                                                   -0.339961
                                                                                                                                                                                                                                             14.368                                                   -0.498126                                                   -0.337043
                                                                                                                                                                                                                                             14.392                                                   -0.500873                                                   -0.334102
                                                                                                                                                                                                                                             14.416                                                   -0.503602                                                    -0.33114
                                                                                                                                                                                                                                              14.44                                                   -0.506312                                                   -0.328156
                                                                                                                                                                                                                                             14.464                                                   -0.509004                                                   -0.325151
                                                                                                                                                                                                                                             14.488                                                   -0.511676                                                   -0.322125
                                                                                                                                                                                                                                             14.512                                                    -0.51433                                                   -0.319077
                                                                                                                                                                                                                                             14.536                                                   -0.516964                                                   -0.316008
                                                                                                                                                                                                                                              14.56                                                   -0.519578                                                   -0.312918
                                                                                                                                                                                                                                             14.584                                                   -0.522173                                                   -0.309808
                                                                                                                                                                                                                                             14.608                                                   -0.524749                                                   -0.306677
                                                                                                                                                                                                                                             14.632                                                   -0.527304                                                   -0.303525
                                                                                                                                                                                                                                             14.656                                                    -0.52984                                                   -0.300352
                                                                                                                                                                                                                                              14.68                                                   -0.532355                                                    -0.29716
                                                                                                                                                                                                                                             14.704                                                    -0.53485                                                   -0.293947
                                                                                                                                                                                                                                             14.728                                                   -0.537324                                                   -0.290714
                                                                                                                                                                                                                                             14.752                                                   -0.539777                                                   -0.287462
                                                                                                                                                                                                                                             14.776                                                    -0.54221                                                    -0.28419
                                                                                                                                                                                                                                               14.8                                                   -0.544622                                                   -0.280898
                                                                                                                                                                                                                                             14.824                                                   -0.547013                                                   -0.277587
                                                                                                                                                                                                                                             14.848                                                   -0.549382                                                   -0.274256
                                                                                                                                                                                                                                             14.872                                                    -0.55173                                                   -0.270906
                                                                                                                                                                                                                                             14.896                                                   -0.554056                                                   -0.267538
                                                                                                                                                                                                                                              14.92                                                   -0.556361                                                    -0.26415
                                                                                                                                                                                                                                             14.944                                                   -0.558643                                                   -0.260744
                                                                                                                                                                                                                                             14.968                                                   -0.560904                                                   -0.257319
                                                                                                                                                                                                                                             14.992                                                   -0.563142                                                   -0.253876
                                                                                                                                                                                                                                             15.016                                                   -0.565359                                                   -0.250415
                                                                                                                                                                                                                                              15.04                                                   -0.567552                                                   -0.246936
                                                                                                                                                                                                                                             15.064                                                   -0.569723                                                   -0.243438
                                                                                                                                                                                                                                             15.088                                                   -0.571872                                                   -0.239923
                                                                                                                                                                                                                                             15.112                                                   -0.573997                                                    -0.23639
                                                                                                                                                                                                                                             15.136                                                     -0.5761                                                    -0.23284
                                                                                                                                                                                                                                              15.16                                                   -0.578179                                                   -0.229273
                                                                                                                                                                                                                                             15.184                                                   -0.580235                                                   -0.225688
                                                                                                                                                                                                                                             15.208                                                   -0.582268                                                   -0.222087
                                                                                                                                                                                                                                             15.232                                                   -0.584277                                                   -0.218469
                                                                                                                                                                                                                                             15.256                                                   -0.586263                                                   -0.214834
                                                                                                                                                                                                                                              15.28                                                   -0.588224                                                   -0.211182
                                                                                                                                                                                                                                             15.304                                                   -0.590162                                                   -0.207514
                                                                                                                                                                                                                                             15.328                                                   -0.592076                                                   -0.203831
                                                                                                                                                                                                                                             15.352                                                   -0.593965                                                   -0.200131
                                                                                                                                                                                                                                             15.376                                                    -0.59583                                                   -0.196415
                                                                                                                                                                                                                                               15.4                                                   -0.597671                                                   -0.192684
                                                                                                                                                                                                                                             15.424                                                   -0.599487                                                   -0.188937
                                                                                                                                                                                                                                             15.448                                                   -0.601279                                                   -0.185175
                                                                                                                                                                                                                                             15.472                                                   -0.603046                                                   -0.181398
                                                                                                                                                                                                                                             15.496                                                   -0.604787                                                   -0.177606
                                                                                                                                                                                                                                              15.52                                                   -0.606504                                                   -0.173799
                                                                                                                                                                                                                                             15.544                                                   -0.608196                                                   -0.169977
                                                                                                                                                                                                                                             15.568                                                   -0.609862                                                   -0.166141
                                                                                                                                                                                                                                             15.592                                                   -0.611503                                                   -0.162291
                                                                                                                                                                                                                                             15.616                                                   -0.613119                                                   -0.158427
                                                                                                                                                                                                                                              15.64                                                   -0.614709                                                   -0.154549
                                                                                                                                                                                                                                             15.664                                                   -0.616273                                                   -0.150657
                                                                                                                                                                                                                                             15.688                                                   -0.617811                                                   -0.146751
                                                                                                                                                                                                                                             15.712                                                   -0.619324                                                   -0.142833
                                                                                                                                                                                                                                             15.736                                                    -0.62081                                                   -0.138901
                                                                                                                                                                                                                                              15.76                                                   -0.622271                                                   -0.134956
                                                                                                                                                                                                                                             15.784                                                   -0.623705                                                   -0.130998
                                                                                                                                                                                                                                             15.808                                                   -0.625113                                                   -0.127028
                                                                                                                                                                                                                                             15.832                                                   -0.626494                                                   -0.123045
                                                                                                                                                                                                                                             15.856                                                   -0.627849                                                    -0.11905
                                                                                                                                                                                                                                              15.88                                                   -0.629177                                                   -0.115042
                                                                                                                                                                                                                                             15.904                                                   -0.630478                                                   -0.111023
                                                                                                                                                                                                                                             15.928                                                   -0.631753                                                   -0.106992
                                                                                                                                                                                                                                             15.952                                                   -0.633001                                                    -0.10295
                                                                                                                                                                                                                                             15.976                                                   -0.634222                                                   -0.098896
                                                                                                                                                                                                                                                 16                                                   -0.635415                                                   -0.094832
                                                                                                                                                                                                                                             16.024                                                   -0.636582                                                   -0.090756
                                                                                                                                                                                                                                             16.048                                                   -0.637721                                                   -0.086669
                                                                                                                                                                                                                                             16.072                                                   -0.638833                                                   -0.082572
                                                                                                                                                                                                                                             16.096                                                   -0.639917                                                   -0.078465
                                                                                                                                                                                                                                              16.12                                                   -0.640974                                                   -0.074347
                                                                                                                                                                                                                                             16.144                                                   -0.642003                                                    -0.07022
                                                                                                                                                                                                                                             16.168                                                   -0.643004                                                   -0.066082
                                                                                                                                                                                                                                             16.192                                                   -0.643978                                                   -0.061935
                                                                                                                                                                                                                                             16.216                                                   -0.644924                                                   -0.057779
                                                                                                                                                                                                                                              16.24                                                   -0.645842                                                   -0.053613
                                                                                                                                                                                                                                             16.264                                                   -0.646732                                                   -0.049438
                                                                                                                                                                                                                                             16.288                                                   -0.647594                                                   -0.045255
                                                                                                                                                                                                                                             16.312                                                   -0.648428                                                   -0.041062
                                                                                                                                                                                                                                             16.336                                                   -0.649233                                                   -0.036862
                                                                                                                                                                                                                                              16.36                                                    -0.65001                                                   -0.032653
                                                                                                                                                                                                                                             16.384                                                   -0.650759                                                   -0.028436
                                                                                                                                                                                                                                             16.408                                                    -0.65148                                                   -0.024211
                                                                                                                                                                                                                                             16.432                                                   -0.652172                                                   -0.019979
                                                                                                                                                                                                                                             16.456                                                   -0.652835                                                   -0.015739
                                                                                                                                                                                                                                              16.48                                                    -0.65347                                                   -0.011492
                                                                                                                                                                                                                                             16.504                                                   -0.654076                                                   -0.007238
                                                                                                                                                                                                                                             16.528                                                   -0.654653                                                   -0.002977
                                                                                                                                                                                                                                             16.552                                                   -0.655202                                                    0.001291
                                                                                                                                                                                                                                             16.576                                                   -0.655722                                                    0.005565
                                                                                                                                                                                                                                               16.6                                                   -0.656213                                                    0.009845
                                                                                                                                                                                                                                             16.624                                                   -0.656674                                                    0.014131
                                                                                                                                                                                                                                             16.648                                                   -0.657107                                                    0.018424
                                                                                                                                                                                                                                             16.672                                                   -0.657511                                                    0.022721
                                                                                                                                                                                                                                             16.696                                                   -0.657886                                                    0.027025
                                                                                                                                                                                                                                              16.72                                                   -0.658231                                                    0.031333
                                                                                                                                                                                                                                             16.744                                                   -0.658547                                                    0.035646
                                                                                                                                                                                                                                             16.768                                                   -0.658834                                                    0.039965
                                                                                                                                                                                                                                             16.792                                                   -0.659092                                                    0.044288
                                                                                                                                                                                                                                             16.816                                                   -0.659321                                                    0.048615
                                                                                                                                                                                                                                              16.84                                                    -0.65952                                                    0.052946
                                                                                                                                                                                                                                             16.864                                                   -0.659689                                                    0.057282
                                                                                                                                                                                                                                             16.888                                                   -0.659829                                                    0.061621
                                                                                                                                                                                                                                             16.912                                                    -0.65994                                                    0.065964
                                                                                                                                                                                                                                             16.936                                                   -0.660021                                                     0.07031
                                                                                                                                                                                                                                              16.96                                                   -0.660073                                                    0.074659
                                                                                                                                                                                                                                             16.984                                                   -0.660094                                                    0.079012
                                                                                                                                                                                                                                             17.008                                                   -0.660087                                                    0.083367
                                                                                                                                                                                                                                             17.032                                                   -0.660049                                                    0.087724
                                                                                                                                                                                                                                             17.056                                                   -0.659982                                                    0.092084
                                                                                                                                                                                                                                              17.08                                                   -0.659886                                                    0.096446
