#Parameters = {d=5.317902894795; d_passa_faixa=11.118252561128; e=6.5892246517659e-11; l=5; p=5.3716190856516; p_passa_faixa=11.773094507628; phi=0; r=100; theta=0; u=1.1425808117681e-06; w=0.74443492474945; w_passa_faixa=0.13385049465315; z_fss=0.3}                                  Unnamed: 1                                  Unnamed: 2
                                                                                                                                                                                                                                        #"Frequency / GHz" SZmax(1),Zmax(1) [Real/Imaginary Part] [Re] SZmax(1),Zmax(1) [Real/Imaginary Part] [Im]
                                                                                                                                            #-------------------------------------------------------------------------------------------------------------                                         NaN                                         NaN
                                                                                                                                                                                                                                                    13.792                                    0.990027                                   -0.068391
                                                                                                                                                                                                                                                    13.816                                    0.989632                                   -0.074536
                                                                                                                                                                                                                                                     13.84                                      0.9892                                   -0.080677
                                                                                                                                                                                                                                                    13.864                                    0.988729                                   -0.086814
                                                                                                                                                                                                                                                    13.888                                    0.988219                                   -0.092945
                                                                                                                                                                                                                                                    13.912                                    0.987672                                   -0.099072
                                                                                                                                                                                                                                                    13.936                                    0.987086                                   -0.105194
                                                                                                                                                                                                                                                     13.96                                    0.986463                                   -0.111311
                                                                                                                                                                                                                                                    13.984                                    0.985801                                   -0.117422
                                                                                                                                                                                                                                                    14.008                                    0.985101                                   -0.123527
                                                                                                                                                                                                                                                    14.032                                    0.984363                                   -0.129627
                                                                                                                                                                                                                                                    14.056                                    0.983587                                    -0.13572
                                                                                                                                                                                                                                                     14.08                                    0.982774                                   -0.141807
                                                                                                                                                                                                                                                    14.104                                    0.981923                                   -0.147888
                                                                                                                                                                                                                                                    14.128                                    0.981034                                   -0.153962
                                                                                                                                                                                                                                                    14.152                                    0.980107                                   -0.160028
                                                                                                                                                                                                                                                    14.176                                    0.979143                                   -0.166088
                                                                                                                                                                                                                                                      14.2                                    0.978141                                    -0.17214
                                                                                                                                                                                                                                                    14.224                                    0.977102                                   -0.178184
                                                                                                                                                                                                                                                    14.248                                    0.976026                                   -0.184221
                                                                                                                                                                                                                                                    14.272                                    0.974912                                    -0.19025
                                                                                                                                                                                                                                                    14.296                                    0.973761                                    -0.19627
                                                                                                                                                                                                                                                     14.32                                    0.972572                                   -0.202282
                                                                                                                                                                                                                                                    14.344                                    0.971347                                   -0.208285
                                                                                                                                                                                                                                                    14.368                                    0.970085                                   -0.214279
                                                                                                                                                                                                                                                    14.392                                    0.968785                                   -0.220264
                                                                                                                                                                                                                                                    14.416                                    0.967449                                    -0.22624
                                                                                                                                                                                                                                                     14.44                                    0.966076                                   -0.232206
                                                                                                                                                                                                                                                    14.464                                    0.964666                                   -0.238162
                                                                                                                                                                                                                                                    14.488                                     0.96322                                   -0.244109
                                                                                                                                                                                                                                                    14.512                                    0.961737                                   -0.250045
                                                                                                                                                                                                                                                    14.536                                    0.960217                                   -0.255971
                                                                                                                                                                                                                                                     14.56                                    0.958661                                   -0.261887
                                                                                                                                                                                                                                                    14.584                                    0.957069                                   -0.267791
                                                                                                                                                                                                                                                    14.608                                     0.95544                                   -0.273685
                                                                                                                                                                                                                                                    14.632                                    0.953776                                   -0.279567
                                                                                                                                                                                                                                                    14.656                                    0.952075                                   -0.285438
                                                                                                                                                                                                                                                     14.68                                    0.950338                                   -0.291298
                                                                                                                                                                                                                                                    14.704                                    0.948565                                   -0.297146
                                                                                                                                                                                                                                                    14.728                                    0.946756                                   -0.302981
                                                                                                                                                                                                                                                    14.752                                    0.944912                                   -0.308805
                                                                                                                                                                                                                                                    14.776                                    0.943032                                   -0.314616
                                                                                                                                                                                                                                                      14.8                                    0.941116                                   -0.320414
                                                                                                                                                                                                                                                    14.824                                    0.939165                                     -0.3262
                                                                                                                                                                                                                                                    14.848                                    0.937178                                   -0.331972
                                                                                                                                                                                                                                                    14.872                                    0.935156                                   -0.337732
                                                                                                                                                                                                                                                    14.896                                    0.933099                                   -0.343478
                                                                                                                                                                                                                                                     14.92                                    0.931006                                    -0.34921
                                                                                                                                                                                                                                                    14.944                                    0.928879                                   -0.354928
                                                                                                                                                                                                                                                    14.968                                    0.926716                                   -0.360633
                                                                                                                                                                                                                                                    14.992                                    0.924519                                   -0.366323
                                                                                                                                                                                                                                                    15.016                                    0.922287                                   -0.371999
                                                                                                                                                                                                                                                     15.04                                     0.92002                                    -0.37766
                                                                                                                                                                                                                                                    15.064                                    0.917719                                   -0.383307
                                                                                                                                                                                                                                                    15.088                                    0.915383                                   -0.388938
                                                                                                                                                                                                                                                    15.112                                    0.913013                                   -0.394555
                                                                                                                                                                                                                                                    15.136                                    0.910609                                   -0.400156
                                                                                                                                                                                                                                                     15.16                                     0.90817                                   -0.405741
                                                                                                                                                                                                                                                    15.184                                    0.905698                                   -0.411311
                                                                                                                                                                                                                                                    15.208                                    0.903191                                   -0.416864
                                                                                                                                                                                                                                                    15.232                                    0.900651                                   -0.422402
                                                                                                                                                                                                                                                    15.256                                    0.898076                                   -0.427923
                                                                                                                                                                                                                                                     15.28                                    0.895469                                   -0.433428
                                                                                                                                                                                                                                                    15.304                                    0.892827                                   -0.438916
                                                                                                                                                                                                                                                    15.328                                    0.890152                                   -0.444387
                                                                                                                                                                                                                                                    15.352                                    0.887444                                    -0.44984
                                                                                                                                                                                                                                                    15.376                                    0.884703                                   -0.455277
                                                                                                                                                                                                                                                      15.4                                    0.881928                                   -0.460696
                                                                                                                                                                                                                                                    15.424                                    0.879121                                   -0.466098
                                                                                                                                                                                                                                                    15.448                                    0.876281                                   -0.471481
                                                                                                                                                                                                                                                    15.472                                    0.873407                                   -0.476847
                                                                                                                                                                                                                                                    15.496                                    0.870502                                   -0.482194
                                                                                                                                                                                                                                                     15.52                                    0.867563                                   -0.487523
                                                                                                                                                                                                                                                    15.544                                    0.864593                                   -0.492834
                                                                                                                                                                                                                                                    15.568                                    0.861589                                   -0.498126
                                                                                                                                                                                                                                                    15.592                                    0.858554                                   -0.503398
                                                                                                                                                                                                                                                    15.616                                    0.855487                                   -0.508652
                                                                                                                                                                                                                                                     15.64                                    0.852387                                   -0.513886
                                                                                                                                                                                                                                                    15.664                                    0.849256                                   -0.519101
                                                                                                                                                                                                                                                    15.688                                    0.846093                                   -0.524296
                                                                                                                                                                                                                                                    15.712                                    0.842899                                   -0.529472
                                                                                                                                                                                                                                                    15.736                                    0.839673                                   -0.534627
                                                                                                                                                                                                                                                     15.76                                    0.836416                                   -0.539762
                                                                                                                                                                                                                                                    15.784                                    0.833127                                   -0.544877
                                                                                                                                                                                                                                                    15.808                                    0.829807                                   -0.549971
                                                                                                                                                                                                                                                    15.832                                    0.826457                                   -0.555044
                                                                                                                                                                                                                                                    15.856                                    0.823075                                   -0.560097
                                                                                                                                                                                                                                                     15.88                                    0.819663                                   -0.565128
                                                                                                                                                                                                                                                    15.904                                     0.81622                                   -0.570139
                                                                                                                                                                                                                                                    15.928                                    0.812747                                   -0.575128
                                                                                                                                                                                                                                                    15.952                                    0.809243                                   -0.580095
                                                                                                                                                                                                                                                    15.976                                    0.805709                                    -0.58504
                                                                                                                                                                                                                                                        16                                    0.802145                                   -0.589964
                                                                                                                                                                                                                                                    16.024                                    0.798551                                   -0.594866
                                                                                                                                                                                                                                                    16.048                                    0.794927                                   -0.599745
                                                                                                                                                                                                                                                    16.072                                    0.791273                                   -0.604602
                                                                                                                                                                                                                                                    16.096                                     0.78759                                   -0.609436
                                                                                                                                                                                                                                                     16.12                                    0.783878                                   -0.614248
                                                                                                                                                                                                                                                    16.144                                    0.780136                                   -0.619036
                                                                                                                                                                                                                                                    16.168                                    0.776365                                   -0.623802
                                                                                                                                                                                                                                                    16.192                                    0.772565                                   -0.628544
                                                                                                                                                                                                                                                    16.216                                    0.768736                                   -0.633263
                                                                                                                                                                                                                                                     16.24                                    0.764878                                   -0.637958
                                                                                                                                                                                                                                                    16.264                                    0.760992                                    -0.64263
                                                                                                                                                                                                                                                    16.288                                    0.757077                                   -0.647277
                                                                                                                                                                                                                                                    16.312                                    0.753133                                   -0.651901
                                                                                                                                                                                                                                                    16.336                                    0.749162                                     -0.6565
                                                                                                                                                                                                                                                     16.36                                    0.745163                                   -0.661075
                                                                                                                                                                                                                                                    16.384                                    0.741135                                   -0.665626
                                                                                                                                                                                                                                                    16.408                                     0.73708                                   -0.670152
                                                                                                                                                                                                                                                    16.432                                    0.732997                                   -0.674653
                                                                                                                                                                                                                                                    16.456                                    0.728887                                   -0.679129
                                                                                                                                                                                                                                                     16.48                                    0.724749                                    -0.68358
                                                                                                                                                                                                                                                    16.504                                    0.720584                                   -0.688005
                                                                                                                                                                                                                                                    16.528                                    0.716392                                   -0.692405
                                                                                                                                                                                                                                                    16.552                                    0.712173                                    -0.69678
                                                                                                                                                                                                                                                    16.576                                    0.707927                                   -0.701129
                                                                                                                                                                                                                                                      16.6                                    0.703655                                   -0.705452
                                                                                                                                                                                                                                                    16.624                                    0.699356                                   -0.709748
                                                                                                                                                                                                                                                    16.648                                     0.69503                                   -0.714019
                                                                                                                                                                                                                                                    16.672                                    0.690679                                   -0.718263
                                                                                                                                                                                                                                                    16.696                                    0.686301                                   -0.722481
                                                                                                                                                                                                                                                     16.72                                    0.681898                                   -0.726672
                                                                                                                                                                                                                                                    16.744                                    0.677469                                   -0.730837
                                                                                                                                                                                                                                                    16.768                                    0.673014                                   -0.734974
                                                                                                                                                                                                                                                    16.792                                    0.668533                                   -0.739085
                                                                                                                                                                                                                                                    16.816                                    0.664028                                   -0.743168
                                                                                                                                                                                                                                                     16.84                                    0.659497                                   -0.747224
                                                                                                                                                                                                                                                    16.864                                    0.654941                                   -0.751252
                                                                                                                                                                                                                                                    16.888                                     0.65036                                   -0.755253
                                                                                                                                                                                                                                                    16.912                                    0.645754                                   -0.759226
                                                                                                                                                                                                                                                    16.936                                    0.641124                                   -0.763171
                                                                                                                                                                                                                                                     16.96                                     0.63647                                   -0.767089
